,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,tags,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_m,height_m,width_m
52840749174,52840749174,112492043@N04,63316013bd,65535,66,20230422 Nacht-MS NOE_W_B 49,1,0,0,0,2023-04-23 21:17:29,2023-04-22 20:56:00,0,0,139,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840749174_63316013bd.jpg,333,500
52840998943,52840998943,112492043@N04,1362fa1086,65535,66,20230422 Nacht-MS NOE_W_B 47,1,0,0,0,2023-04-23 21:17:29,2023-04-22 20:55:08,0,0,132,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840998943_1362fa1086.jpg,500,500
52840748994,52840748994,112492043@N04,0784ffc94e,65535,66,20230422 Nacht-MS NOE_W_B 45,1,0,0,0,2023-04-23 21:17:30,2023-04-22 20:54:03,0,0,135,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840748994_0784ffc94e.jpg,333,500
52840556886,52840556886,112492043@N04,2e604637bc,65535,66,20230422 Nacht-MS NOE_W_B 40,1,0,0,0,2023-04-23 21:17:33,2023-04-22 20:52:04,0,0,143,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840556886_2e604637bc.jpg,500,500
52840748844,52840748844,112492043@N04,d28e6a80b6,65535,66,20230422 Nacht-MS NOE_W_B 41,1,0,0,0,2023-04-23 21:17:32,2023-04-22 20:52:09,0,0,149,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840748844_d28e6a80b6.jpg,333,500
52840967045,52840967045,112492043@N04,332f1400bc,65535,66,20230422 Nacht-MS NOE_W_B 31,1,0,0,0,2023-04-23 21:17:37,2023-04-22 20:45:13,0,0,141,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840967045_332f1400bc.jpg,333,500
52840998498,52840998498,112492043@N04,9de35dc47a,65535,66,20230422 Nacht-MS NOE_W_B 33,1,0,0,0,2023-04-23 21:17:36,2023-04-22 20:47:07,0,0,140,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840998498_9de35dc47a.jpg,500,333
52840998293,52840998293,112492043@N04,dc946b6627,65535,66,20230422 Nacht-MS NOE_W_B 25,1,0,0,0,2023-04-23 21:17:41,2023-04-22 20:42:11,0,0,144,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840998293_dc946b6627.jpg,500,333
52839986817,52839986817,112492043@N04,2af8b17907,65535,66,20230422 Nacht-MS NOE_W_B 26,1,0,0,0,2023-04-23 21:17:41,2023-04-22 20:43:00,0,0,154,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52839986817_2af8b17907.jpg,500,500
52840556391,52840556391,112492043@N04,a5ea0368ee,65535,66,20230422 Nacht-MS NOE_W_B 20,1,0,0,0,2023-04-23 21:17:44,2023-04-22 20:39:02,0,0,154,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840556391_a5ea0368ee.jpg,333,500
52840556346,52840556346,112492043@N04,64a50c65c6,65535,66,20230422 Nacht-MS NOE_W_B 22,1,0,0,0,2023-04-23 21:17:43,2023-04-22 20:40:11,0,0,154,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840556346_64a50c65c6.jpg,500,500
52840556326,52840556326,112492043@N04,313bec9537,65535,66,20230422 Nacht-MS NOE_W_B 21,1,0,0,0,2023-04-23 21:17:44,2023-04-22 20:40:07,0,0,152,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840556326_313bec9537.jpg,333,500
52840748169,52840748169,112492043@N04,b12224ed61,65535,66,20230422 Nacht-MS NOE_W_B 19,1,0,0,0,2023-04-23 21:17:44,2023-04-22 20:38:57,0,0,153,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840748169_b12224ed61.jpg,500,333
52840997783,52840997783,112492043@N04,6d4f8db8a5,65535,66,20230422 Nacht-MS NOE_W_B 13,1,0,0,0,2023-04-23 21:17:45,2023-04-22 20:36:01,0,0,160,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840997783_6d4f8db8a5.jpg,333,500
52840747859,52840747859,112492043@N04,7a7147c46f,65535,66,20230422 Nacht-MS NOE_W_B 6,1,0,0,0,2023-04-23 21:17:50,2023-04-22 20:32:02,0,0,183,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840747859_7a7147c46f.jpg,333,500
52840966195,52840966195,112492043@N04,4781deb56b,65535,66,20230422 Nacht-MS NOE_W_B 8,1,0,0,0,2023-04-23 21:17:48,2023-04-22 20:33:10,0,0,164,happyland klosterneuburg ol orienteering orienteeringklosterneuburg orientierungslauf orte österreich niederösterreich,,48.307130,16.331288,16,0,,2773913,1,0,0,0,https://live.staticflickr.com/65535/52840966195_4781deb56b.jpg,500,333
52840038121,52840038121,158438800@N02,df842e9b80,65535,66,"2016-12-24 AT Wien 20 Brigittenau, Donau @ Millennium City, Chroicocephalus ridibundus",1,0,0,5,2023-04-23 17:50:28,2016-12-24 14:12:46,0,0,18,vienna bird gull,,48.239677,16.389736,16,0,,2781400,1,0,0,0,https://live.staticflickr.com/65535/52840038121_df842e9b80.jpg,333,500
52840037981,52840037981,158438800@N02,f26bca60ba,65535,66,"2019-05-30 AT Wien 13 Hietzing, Tiergarten Schönbrunn, Cyanoliseus patagonus",1,0,0,5,2023-04-23 17:50:32,2019-05-30 17:20:25,0,0,6,vienna bird parrot parakeet conure,,48.183394,16.301819,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/52840037981_f26bca60ba.jpg,333,500
52840448920,52840448920,158438800@N02,0db94c6d6b,65535,66,"2019-05-30 AT Wien 13 Hietzing, Tiergarten Schönbrunn, Cyanoliseus patagonus",1,0,0,5,2023-04-23 17:50:32,2019-05-30 17:20:26,0,0,23,vienna bird parrot parakeet conure,,48.183394,16.301819,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/52840448920_0db94c6d6b.jpg,333,500
52840448900,52840448900,158438800@N02,0e17883a1f,65535,66,"2019-05-30 AT Wien 13 Hietzing, Tiergarten Schönbrunn, Cyanoliseus patagonus",1,0,0,5,2023-04-23 17:50:33,2019-05-30 17:20:27,0,0,11,vienna bird parrot parakeet conure,,48.183394,16.301819,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/52840448900_0e17883a1f.jpg,333,500
52840448880,52840448880,158438800@N02,58599d06b8,65535,66,"2019-05-30 AT Wien 06 Mariahilf & Wien 10 Favoriten & Wien 12 Meidling, Gumpendorfer Gürtel, Linke Wienzeile, Franz-Schwarz-Park",1,0,0,5,2023-04-23 17:50:34,2019-05-30 17:38:32,0,0,8,vienna view panorama,,48.190388,16.337752,16,0,,2779138,1,0,0,0,https://live.staticflickr.com/65535/52840448880_58599d06b8.jpg,313,500
52840047224,52840047224,63281384@N00,b9e65914c0,65535,66,Power at Sea,1,0,0,0,2023-04-23 16:40:12,2022-08-23 10:02:30,0,0,219,áustria aut geo:lat=4820766667 geo:lon=1636683333 geotagged innerestadt wien wieninnerestadt power sea rudolf weyr vienna architecture austria baroque monument landmark sculpture europe travel tourism culture historic building city austrian statue old european summer history capital famous art town fountain castle palace sightseeing outdoor sky royal green landscape exterior facade museum residence street heritage panorama attraction historical water destination ancient house cityscape rococo,geo:lat=4820766667 geo:lon=1636683333,48.207666,16.366833,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52840047224_b9e65914c0.jpg,500,281
52840197405,52840197405,143492776@N05,f4d3ee3bb3,65535,66,"MÁV - START, 470 006-2 : Semmelweis Egyetem",1,0,0,0,2023-04-23 16:16:16,2023-03-02 20:29:27,0,0,780,österreich austria autriche eisenbahn railways zug züge train vlaky lokomotiven lokomotives fahrzeuge outdoor wien hauptbahnhof werbung advertising spezialbemalung specialpaint nacht nachtaufnahmen night nightshoot siemens es64u2 máv start 470006 semmelweis egyetem,,48.185087,16.377632,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52840197405_f4d3ee3bb3.jpg,333,500
52840179518,52840179518,143492776@N05,27c9605394,65535,66,"MÁV - START, 470 003-9 : Német-Magyar barátság éve",1,0,0,0,2023-04-23 15:55:08,2023-03-02 20:26:43,0,0,823,österreich austria autriche eisenbahn railways zug züge train vlaky lokomotiven lokomotives fahrzeuge outdoor wien hauptbahnhof werbung advertising spezialbemalung specialpaint nacht nachtaufnahmen night nightshoot siemens es64u2 máv start 470003 németmagyar barátság éve,,48.185087,16.377632,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52840179518_27c9605394.jpg,333,500
52839928833,52839928833,43291186@N06,bb3d64dc52,65535,66,Vienna - Opera Panoramic,1,0,0,0,2023-04-23 14:58:42,2023-04-20 19:40:30,0,0,708,vienna wien austria österreich trams burgtheater albertina opera traffic urban st charles church stcharleschurch u4 westbanhof trains night ubahn urbanscape dusk bluehour europe eu kennymccartney canon 5dsr tse24lii,,48.204412,16.368620,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52839928833_bb3d64dc52.jpg,228,500
52839673769,52839673769,43291186@N06,0b21fc2c75,65535,66,Vienna - Westbanhof U3 Panorama,1,0,0,0,2023-04-23 14:58:41,2023-04-18 20:32:07,0,0,609,vienna wien austria österreich trams burgtheater albertina opera traffic urban st charles church stcharleschurch u4 westbanhof trains night ubahn urbanscape dusk bluehour europe eu kennymccartney canon 5dsr tse24lii,,48.196703,16.339159,15,0,,2771932,1,0,0,0,https://live.staticflickr.com/65535/52839673769_0b21fc2c75.jpg,255,500
52839640230,52839640230,154408010@N02,cc1ea5c1f8,65535,66,20230316_006,1,0,0,0,2023-04-23 12:21:12,2023-03-16 13:34:30,0,0,8,,,48.212222,16.340277,16,0,,2775027,1,0,0,0,https://live.staticflickr.com/65535/52839640230_cc1ea5c1f8.jpg,500,375
52838662207,52838662207,154408010@N02,1c5bdcac83,65535,66,20230316_001,1,0,0,0,2023-04-23 12:21:16,2023-03-16 13:45:57,0,0,26,,,48.211944,16.339722,16,0,,2775027,1,0,0,0,https://live.staticflickr.com/65535/52838662207_1c5bdcac83.jpg,500,375
52839639825,52839639825,154408010@N02,762b15075d,65535,66,20230316_010,1,0,0,0,2023-04-23 12:21:10,2023-03-16 13:35:05,0,0,11,,,48.212222,16.340277,16,0,,2775027,1,0,0,0,https://live.staticflickr.com/65535/52839639825_762b15075d.jpg,500,375
52839586968,52839586968,7211785@N06,ff03602e5b,65535,66,20230423 015202 1SL6,1,0,0,0,2023-04-23 11:30:09,2023-04-23 01:52:02,0,0,118,allsyncpicbackman all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien handelskai iso405 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel209m flashoffdidnotfire focallength6 shutterspeed1100s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 workflowyes 1s l6 1sl6,,48.240258,16.385597,16,0,,2781400,1,0,0,0,https://live.staticflickr.com/65535/52839586968_ff03602e5b.jpg,376,500
52839142241,52839142241,7211785@N06,cddc6c3bf3,65535,66,20230423 004021 1SL6,1,0,0,0,2023-04-23 11:29:54,2023-04-23 00:40:21,0,0,110,allsyncpicbackman all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien handelskai iso212 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel203m flashoffdidnotfire focallength6 shutterspeed1166s gpsspeed orientationhorizontal softwareacdseeultimate2022 exifversion0232 workflowyes 1s l6 1sl6,,48.240438,16.385224,16,0,,2781400,1,0,0,0,https://live.staticflickr.com/65535/52839142241_cddc6c3bf3.jpg,376,500
52839140861,52839140861,7211785@N06,e1d3595460,65535,66,20230422 214812 1RL6,1,0,0,0,2023-04-23 11:29:09,2023-04-22 21:48:12,0,0,249,allsyncpicbackman all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien wehlistrase r1026 iso339 googlepixel7pro googlepixel7profrontcamera2 3648x2736 jpeg altitudeabovesealevel161m flashoffdidnotfire focallength2 shutterspeed127s gpsspeed0kmh orientationhorizontal softwareacdseeultimate2022 exifversion0232 friends4w11christianschojer myselfg73leopoldschmallegger workflowyes 1r l6 1rl6 faces2 myself6 myself friends4 friends,,48.205913,16.429913,16,0,,3322725,1,0,0,0,https://live.staticflickr.com/65535/52839140861_e1d3595460.jpg,375,500
52839326674,52839326674,7211785@N06,5a4a42e472,65535,66,20230422 214750 1RL6,1,0,0,0,2023-04-23 11:29:06,2023-04-22 21:47:50,0,0,345,allsyncpicbackman all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien wehlistrase r1026 iso93 googlepixel7pro googlepixel7probackcamera6 4080x3072 jpeg altitudeabovesealevel161m flashoffdidnotfire focallength6 shutterspeed124s gpsspeed0kmh orientationhorizontal softwareacdseeultimate2022 exifversion0232 myselfg73leopoldschmallegger workflowyes 1r l6 1rl6 faces1 myself6 myself solo myselfsolo6 myselfsolo,,48.205913,16.429913,16,0,,3322725,1,0,0,0,https://live.staticflickr.com/65535/52839326674_5a4a42e472.jpg,376,500
52838570357,52838570357,7211785@N06,aa1263daa3,65535,66,20230422 202411 1RL6,1,0,0,0,2023-04-23 11:28:54,2023-04-22 20:24:11,0,0,479,allsyncpicbackman all allsynclocal workflowversionpro20230025 workflowversionpro2023002512580 2023 at austria wien wehlistrase r1026 iso1619 googlepixel7pro googlepixel7profrontcamera2 3648x2736 jpeg altitudeabovesealevel161m flashoffdidnotfire focallength2 shutterspeed115s gpsspeed0kmh orientationhorizontal softwareacdseeultimate2022 exifversion0232 friends4w11christianschojer myselfg73leopoldschmallegger workflowyes 1r l6 1rl6 faces2 myself6 myself friends4 friends,,48.205913,16.429913,16,0,,3322725,1,0,0,0,https://live.staticflickr.com/65535/52838570357_aa1263daa3.jpg,375,500
52839308534,52839308534,197061776@N02,b900b86a67,65535,66,Brotfabrik,1,0,0,0,2023-04-23 11:21:14,2023-04-23 13:19:08,0,1,9,architektur architecture wien vienna,,48.170996,16.388981,16,0,,2779776,1,0,0,0,https://live.staticflickr.com/65535/52839308534_b900b86a67.jpg,500,500
52838397742,52838397742,144583404@N03,6432ac117b,65535,66,Panorama & Reflection,1,0,0,0,2023-04-23 10:02:57,2022-09-10 16:28:30,0,0,2387,austria architecture blackwhite bw christikren canonpowershotg5x city candid contrast dark europe glass window monochrome noiretblanc österreich perspective reflection reflets sw panorama vienna view wien darkclouds thunderstorm belvedere scene spiegelung stephansdom andazvienna elitegalleryaoi bestcapturesaoi aoi,,48.185246,16.383230,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52838397742_6432ac117b.jpg,283,500
52839209390,52839209390,63281384@N00,26130b8208,65535,66,Adão e Eva,1,0,0,0,2023-04-23 08:10:36,2022-08-22 15:01:16,0,0,345,europe vienna landmark palace belvedere austria wien klimt garden art historic residence upper summer tourism travel old museum sky famous heritage culture flowers lower galerie fountain stephansdom exterior monarchy bourbon salesianerinnenkirche osterreich eugene maria cathedral gustav classic unesco lovers gallery historical tourist female collection upperbelvedere woman masterpieces exhibition painting,,48.191466,16.381166,16,0,,2761393,1,0,0,0,https://live.staticflickr.com/65535/52839209390_26130b8208.jpg,500,182
52839174658,52839174658,31385446@N06,bbb6150fb9,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0062,1,0,0,0,2023-04-23 07:17:37,2023-04-22 16:50:52,0,0,96,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839174658_bbb6150fb9.jpg,500,500
52838158812,52838158812,31385446@N06,c9d8faa40b,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0060,1,0,0,0,2023-04-23 07:17:38,2023-04-22 16:56:09,0,0,116,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838158812_c9d8faa40b.jpg,301,500
52838158757,52838158757,31385446@N06,2716a89f77,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0061,1,0,0,0,2023-04-23 07:17:38,2023-04-22 16:50:52,0,0,100,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838158757_2716a89f77.jpg,500,500
52839174308,52839174308,31385446@N06,ae09c677f7,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0052,1,0,0,0,2023-04-23 07:17:42,2023-04-22 16:51:11,0,0,142,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839174308_ae09c677f7.jpg,500,500
52838726766,52838726766,31385446@N06,ce2148a322,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0050,1,0,0,0,2023-04-23 07:17:44,2023-04-22 16:51:11,0,0,67,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838726766_ce2148a322.jpg,500,500
52839173598,52839173598,31385446@N06,57dbd873d2,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0045,1,0,0,0,2023-04-23 07:17:47,2023-04-22 16:51:11,0,0,68,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839173598_57dbd873d2.jpg,500,500
52838911524,52838911524,31385446@N06,82e9d1bb5d,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0042,1,0,0,0,2023-04-23 07:17:49,2023-04-22 16:46:26,0,0,69,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838911524_82e9d1bb5d.jpg,357,500
52839173273,52839173273,31385446@N06,bae27a0733,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0044,1,0,0,0,2023-04-23 07:17:48,2023-04-22 16:51:11,0,0,68,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839173273_bae27a0733.jpg,500,500
52838910209,52838910209,31385446@N06,3987d29f9d,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0033,1,0,0,0,2023-04-23 07:17:55,2023-04-22 16:46:25,0,0,72,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838910209_3987d29f9d.jpg,500,500
52839171493,52839171493,31385446@N06,35f5a847e5,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0026,1,0,0,0,2023-04-23 07:17:59,2023-04-22 16:46:25,0,0,70,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839171493_35f5a847e5.jpg,500,500
52838724031,52838724031,31385446@N06,cdcbeccf97,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0020,1,0,0,0,2023-04-23 07:18:03,2023-04-22 16:46:25,0,0,78,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838724031_cdcbeccf97.jpg,500,500
52839131815,52839131815,31385446@N06,44cc1bafef,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0017,1,0,0,0,2023-04-23 07:18:05,2023-04-22 16:46:24,0,0,87,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839131815_44cc1bafef.jpg,500,500
52838908694,52838908694,31385446@N06,bbbba287be,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0014,1,0,0,0,2023-04-23 07:18:06,2023-04-22 16:41:10,0,0,83,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838908694_bbbba287be.jpg,500,500
52839170858,52839170858,31385446@N06,0d6609505b,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0015,1,0,0,0,2023-04-23 07:18:05,2023-04-22 16:41:10,0,0,84,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839170858_0d6609505b.jpg,500,500
52839170788,52839170788,31385446@N06,77f6c66f73,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0016,1,0,0,0,2023-04-23 07:18:05,2023-04-22 16:42:14,0,0,83,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839170788_77f6c66f73.jpg,500,500
52839170443,52839170443,31385446@N06,10047ba5cb,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0008,1,0,0,0,2023-04-23 07:18:08,2023-04-22 16:32:45,0,0,93,,,48.118942,16.256064,16,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839170443_10047ba5cb.jpg,500,333
52838908049,52838908049,31385446@N06,f0eb74f801,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0004,1,0,0,0,2023-04-23 07:18:10,2023-04-22 16:28:49,0,0,97,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838908049_f0eb74f801.jpg,500,500
52838723126,52838723126,31385446@N06,4fbce8a34e,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0003,1,0,0,0,2023-04-23 07:18:11,2023-04-22 15:20:30,0,0,109,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838723126_4fbce8a34e.jpg,333,500
52839170018,52839170018,31385446@N06,519ffe19f3,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0002,1,0,0,0,2023-04-23 07:18:11,2023-04-22 15:20:30,0,0,118,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52839170018_519ffe19f3.jpg,500,333
52838722426,52838722426,31385446@N06,ba9811d77d,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0065,1,0,0,0,2023-04-23 07:17:36,2023-04-22 17:03:52,0,0,95,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838722426_ba9811d77d.jpg,500,500
52838907159,52838907159,31385446@N06,c118cb87bc,65535,66,2023-04-22 USP Perchtoldsdorf - Traiskirchen II 0064,1,0,0,0,2023-04-23 07:17:36,2023-04-22 16:50:52,0,0,92,,,48.122429,16.255541,15,0,,7871856,1,0,0,0,https://live.staticflickr.com/65535/52838907159_c118cb87bc.jpg,500,500
52838255965,52838255965,144075308@N06,6a133bbc49,65535,66,"""Forest Interior with Bird"" by Franz Marc",1,0,0,0,2023-04-22 22:51:05,2023-04-22 18:36:42,0,1,68,blueridergroup german expressionist expressionism oil painting dove forest bird,,48.204830,16.368252,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52838255965_6a133bbc49.jpg,500,459
52837756094,52837756094,57678057@N08,4131f4474e,65535,66,Sommer2021_20_Wien_008,1,0,0,1,2023-04-22 20:19:25,2021-08-20 12:11:02,0,0,3,,,48.208694,16.373413,16,0,,2761369,1,0,0,0,https://live.staticflickr.com/65535/52837756094_4131f4474e.jpg,375,500
52837572821,52837572821,57678057@N08,ec3fd99022,65535,66,Sommer2021_20_Wien_010,1,0,0,1,2023-04-22 20:19:27,2021-08-20 12:17:40,0,0,3,,,48.208613,16.373538,16,0,,2761369,1,0,0,0,https://live.staticflickr.com/65535/52837572821_ec3fd99022.jpg,375,500
52837572786,52837572786,57678057@N08,13d9059f46,65535,66,Sommer2021_20_Wien_012,1,0,0,1,2023-04-22 20:19:28,2021-08-20 15:47:23,0,0,7,,,48.208488,16.373219,16,0,,2761369,1,0,0,0,https://live.staticflickr.com/65535/52837572786_13d9059f46.jpg,500,375
52838017728,52838017728,57678057@N08,542fb8f51e,65535,66,Sommer2021_20_Wien_027,1,0,0,1,2023-04-22 20:19:35,2021-08-20 21:25:48,0,0,7,,,48.203166,16.368319,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52838017728_542fb8f51e.jpg,500,375
52837972705,52837972705,57678057@N08,cdba99e786,65535,66,Sommer2021_20_Wien_030,1,0,0,1,2023-04-22 20:19:36,2021-08-20 21:53:59,0,0,46,,,48.204258,16.369136,16,0,,2775259,1,0,0,0,https://live.staticflickr.com/65535/52837972705_cdba99e786.jpg,500,375
52837722953,52837722953,158438800@N02,e229285937,65535,66,"2019-05-30 AT Wien 13 Hietzing, Tiergarten Schönbrunn, Colobus polykomos",1,0,0,5,2023-04-22 18:02:22,2019-05-30 17:05:02,0,0,8,vienna zoo colobus monkey young,,48.181655,16.303908,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/52837722953_e229285937.jpg,333,500
52837678790,52837678790,158438800@N02,c8d6648a14,65535,66,"2016-12-24 AT Wien 20 Brigittenau, Donau @ Millennium City, Chroicocephalus ridibundus",1,0,0,5,2023-04-22 18:02:20,2016-12-24 14:11:34,0,0,7,vienna river danube bird gull flying,,48.239575,16.389905,16,0,,2781400,1,0,0,0,https://live.staticflickr.com/65535/52837678790_c8d6648a14.jpg,333,500
52837722883,52837722883,158438800@N02,1c47e6ac36,65535,66,"2019-05-30 AT Wien 13 Hietzing, Tiergarten Schönbrunn, Colobus polykomos",1,0,0,5,2023-04-22 18:02:24,2019-05-30 17:05:48,0,0,11,vienna zoo colobus monkey young,,48.181655,16.303908,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/52837722883_1c47e6ac36.jpg,333,500
52837278016,52837278016,158438800@N02,4ee9648e7d,65535,66,"2019-05-30 AT Wien 13 Hietzing, Tiergarten Schönbrunn, Cyanoliseus patagonus",1,0,0,5,2023-04-22 18:02:26,2019-05-30 17:20:09,0,0,9,vienna zoo parrot bird parakeet conure,,48.183402,16.301816,16,0,,2776421,1,0,0,0,https://live.staticflickr.com/65535/52837278016_4ee9648e7d.jpg,333,500
52836761701,52836761701,197061776@N02,630a65eeaf,65535,66,apartments,1,0,0,0,2023-04-22 13:39:18,2023-04-22 15:36:30,0,1,8,architektur architecture wien vienna,,48.170818,16.367845,16,0,,2779776,1,0,0,0,https://live.staticflickr.com/65535/52836761701_630a65eeaf.jpg,500,428
